user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement
user_541,session_6498,Desktop,11,13,0,17,0.0,104,1440x900,Safari,en-IN,-330,landscape,Delhi,1936.05,2025-06-24 11:48:39,306
user_224,session_2695,Mobile,11,1,1,20,0.61,94,360x640,Chrome,en-IN,-330,portrait,Bengaluru,8962.23,2025-05-05 11:53:44,49
user_714,session_8578,Desktop,5,8,0,13,0.0,185,1366x768,Firefox,en-IN,-330,landscape,Delhi,3064.45,2025-03-19 17:00:33,190
user_34,session_410,Mobile,9,3,0,5,0.38,80,390x844,Firefox,en-IN,-330,portrait,Chennai,2929.32,2025-01-11 12:28:04,12
user_287,session_3447,Desktop,3,13,0,22,0.0,64,1366x768,Edge,en-IN,-330,landscape,Delhi,3915.59,2025-05-03 13:35:57,436
user_487,session_5847,Desktop,6,6,0,3,0.0,170,1366x768,Edge,en-IN,-330,landscape,Ahmedabad,7125.28,2025-03-05 18:15:59,13
user_225,session_2705,Desktop,0,5,0,14,0.0,326,1366x768,Chrome,en-US,-330,landscape,Hyderabad,8111.2,2025-06-08 21:47:49,219
user_608,session_7303,Desktop,4,5,0,6,0.0,122,1440x900,Safari,en-IN,-330,landscape,Kolkata,4352.14,2025-06-04 11:25:30,153
user_451,session_5417,Desktop,7,12,0,16,0.0,66,1440x900,Firefox,en-IN,-330,landscape,Kolkata,7180.46,2025-06-22 07:51:04,408
user_757,session_9087,Desktop,13,10,0,25,0.0,68,1366x768,Chrome,en-IN,-330,landscape,Pune,3028.7,2025-03-23 06:14:12,217
user_505,session_6066,Desktop,6,6,0,10,0.0,78,1440x900,Firefox,en-IN,-330,landscape,Kolkata,6217.48,2025-01-06 10:59:30,27
user_567,session_6816,Desktop,2,7,0,14,0.0,218,1440x900,Edge,en-US,-330,landscape,Pune,4165.54,2025-05-27 10:48:37,302
user_669,session_8036,Desktop,3,16,0,14,0.0,44,1440x900,Edge,en-IN,-330,landscape,Ahmedabad,8154.17,2025-03-26 21:32:35,98
user_180,session_2169,Desktop,3,9,0,11,0.0,184,1920x1080,Chrome,en-US,-330,landscape,Mumbai,1983.24,2025-06-13 05:29:53,366
user_799,session_9591,Desktop,6,4,0,10,0.0,208,1440x900,Edge,en-IN,-330,landscape,Ahmedabad,375.12,2025-06-26 06:53:47,275
user_105,session_1262,Desktop,6,9,0,16,0.0,91,1366x768,Firefox,en-IN,-330,landscape,Mumbai,4347.77,2025-01-08 15:08:54,465
user_138,session_1660,Desktop,4,6,0,15,0.0,240,1366x768,Firefox,en-IN,-330,landscape,Bengaluru,5556.62,2025-04-12 15:25:25,268
user_161,session_1941,Mobile,12,7,4,10,0.53,103,360x640,Safari,en-IN,-330,portrait,Delhi,1116.04,2025-02-23 14:14:06,57
user_177,session_2126,Mobile,5,6,4,6,0.48,28,360x640,Safari,en-US,-330,portrait,Ahmedabad,2172.73,2025-05-01 06:59:12,7
user_711,session_8540,Desktop,3,7,0,19,0.0,100,1440x900,Firefox,en-IN,-330,landscape,Delhi,3178.56,2025-06-07 16:41:02,233
user_542,session_6515,Desktop,11,11,0,3,0.0,168,1366x768,Safari,en-US,-330,landscape,Delhi,1864.43,2025-02-07 12:48:22,167
user_174,session_2094,Mobile,2,7,8,15,0.06,141,360x640,Firefox,en-US,-330,portrait,Mumbai,4339.88,2025-05-25 12:27:24,47
user_416,session_5004,Mobile,6,0,2,4,0.73,290,360x640,Edge,en-IN,-330,portrait,Ahmedabad,3346.96,2025-04-01 13:05:45,24
user_71,session_864,Desktop,9,13,0,8,0.0,188,1440x900,Edge,hi-IN,-330,landscape,Kolkata,3598.72,2025-01-04 08:10:11,275
user_302,session_3628,Mobile,5,8,4,22,0.72,178,414x896,Safari,en-IN,-330,landscape,Chennai,5056.91,2025-03-04 11:22:22,33
user_440,session_5291,Desktop,12,11,0,12,0.0,154,1366x768,Firefox,hi-IN,-330,landscape,Mumbai,6685.6,2025-06-09 09:07:03,539
user_268,session_3222,Desktop,1,5,0,13,0.0,26,1366x768,Edge,en-IN,-330,landscape,Chennai,6154.45,2025-01-18 14:40:04,301
user_142,session_1715,Desktop,2,3,0,8,0.0,161,1920x1080,Edge,en-IN,-330,landscape,Delhi,7631.64,2025-01-01 22:32:49,368
user_173,session_2085,Mobile,5,4,4,9,1.69,192,414x896,Firefox,hi-IN,-330,landscape,Ahmedabad,9437.42,2025-04-26 13:56:08,60
user_745,session_8946,Desktop,3,8,0,14,0.0,163,1920x1080,Chrome,en-US,-330,landscape,Ahmedabad,3898.99,2025-03-24 20:26:44,221
user_634,session_7613,Desktop,3,9,0,21,0.0,73,1440x900,Edge,en-IN,-330,landscape,Pune,2933.18,2025-06-15 12:13:57,485
user_517,session_6206,Mobile,4,6,9,17,0.0,174,390x844,Chrome,en-IN,-330,landscape,Delhi,1346.89,2025-04-16 09:33:55,41
user_435,session_5230,Mobile,5,7,3,12,0.91,32,390x844,Firefox,en-IN,-330,landscape,Pune,6004.08,2025-05-06 21:21:13,47
user_238,session_2857,Mobile,0,11,4,14,0.95,180,414x896,Safari,en-IN,-330,portrait,Delhi,2708.54,2025-05-28 13:51:55,39
user_26,session_324,Mobile,0,4,10,11,0.23,63,414x896,Firefox,en-US,-330,portrait,Mumbai,6859.46,2025-02-22 20:05:50,51
user_157,session_1892,Desktop,6,12,0,2,0.0,61,1366x768,Chrome,en-US,-330,landscape,Pune,3684.44,2025-05-09 12:53:07,273
user_459,session_5511,Tablet,2,1,9,16,0.66,109,768x1024,Edge,en-IN,-330,landscape,Ahmedabad,4710.97,2025-05-03 14:57:43,72
user_248,session_2979,Desktop,9,3,0,28,0.0,49,1440x900,Safari,en-US,-330,landscape,Bengaluru,6914.49,2025-04-25 16:49:26,499
user_48,session_580,Desktop,5,0,0,22,0.0,220,1920x1080,Firefox,en-IN,-330,landscape,Bengaluru,393.73,2025-01-25 13:52:51,160
user_645,session_7741,Desktop,2,13,0,11,0.0,90,1920x1080,Chrome,en-IN,-330,landscape,Kolkata,3445.0,2025-02-16 07:52:11,178
user_197,session_2371,Desktop,12,8,0,12,0.0,290,1366x768,Chrome,en-IN,-330,landscape,Mumbai,6849.73,2025-04-10 13:16:08,203
user_747,session_8969,Desktop,9,4,0,11,0.0,92,1920x1080,Chrome,en-IN,-330,landscape,Pune,2614.31,2025-04-21 22:57:35,519
user_517,session_6213,Mobile,9,11,5,9,0.33,221,390x844,Chrome,en-IN,-330,portrait,Delhi,1990.68,2025-06-19 14:59:16,64
user_326,session_3924,Desktop,7,11,0,20,0.0,60,1920x1080,Firefox,en-IN,-330,landscape,Pune,4916.2,2025-05-09 09:06:13,314
user_245,session_2948,Desktop,7,2,0,26,0.0,166,1440x900,Firefox,en-IN,-330,landscape,Kolkata,8174.29,2025-03-04 10:04:23,168
user_137,session_1649,Desktop,5,4,0,17,0.0,155,1366x768,Safari,hi-IN,-330,landscape,Pune,10265.17,2025-04-23 19:05:58,228
user_216,session_2604,Desktop,9,6,0,13,0.0,209,1920x1080,Edge,en-IN,-330,landscape,Chennai,1228.76,2025-04-17 14:03:51,122
user_169,session_2037,Desktop,6,10,0,22,0.0,227,1366x768,Chrome,en-IN,-330,landscape,Ahmedabad,838.19,2025-06-23 12:59:24,513
user_107,session_1287,Mobile,5,11,5,19,0.84,133,414x896,Firefox,hi-IN,-330,landscape,Hyderabad,2930.44,2025-06-07 18:36:49,38
user_500,session_6009,Desktop,4,8,0,14,0.0,119,1440x900,Edge,hi-IN,-330,landscape,Kolkata,5932.43,2025-02-09 07:32:31,270
user_411,session_4944,Mobile,0,4,3,4,0.74,68,414x896,Safari,en-US,-330,landscape,Bengaluru,2144.5,2025-05-29 11:53:26,37
user_790,session_9489,Desktop,2,8,0,15,0.0,201,1440x900,Safari,en-IN,-330,landscape,Chennai,4358.36,2025-03-30 21:59:23,413
user_279,session_3350,Desktop,3,11,0,16,0.0,88,1366x768,Firefox,en-IN,-330,landscape,Mumbai,3303.81,2025-04-18 07:02:39,322
user_690,session_8288,Mobile,12,5,10,13,0.73,232,414x896,Edge,en-IN,-330,portrait,Kolkata,5399.03,2025-02-18 15:40:04,25
user_300,session_3610,Desktop,4,0,0,17,0.0,102,1366x768,Chrome,en-IN,-330,landscape,Chennai,2798.43,2025-04-18 23:50:57,163
user_375,session_4504,Desktop,5,10,0,19,0.0,215,1920x1080,Chrome,en-IN,-330,landscape,Ahmedabad,2462.76,2025-04-14 16:43:46,230
user_551,session_6617,Desktop,5,19,0,16,0.0,265,1440x900,Safari,en-IN,-330,landscape,Kolkata,2029.01,2025-05-21 08:14:19,242
user_690,session_8284,Mobile,5,10,4,30,1.08,111,414x896,Edge,en-IN,-330,landscape,Kolkata,2788.35,2025-06-08 16:33:40,39
user_589,session_7069,Mobile,10,5,3,15,0.39,59,360x640,Safari,en-IN,-330,portrait,Pune,1602.07,2025-03-01 23:51:01,56
user_627,session_7527,Desktop,9,15,0,14,0.0,108,1366x768,Safari,en-IN,-330,landscape,Pune,4853.09,2025-06-12 10:58:38,325
user_211,session_2543,Mobile,7,6,5,7,0.35,145,414x896,Safari,hi-IN,-330,portrait,Delhi,164.85,2025-03-24 15:00:03,28
user_519,session_6236,Mobile,11,11,8,12,1.08,76,390x844,Edge,en-US,-330,landscape,Chennai,7050.38,2025-03-12 22:44:23,33
user_216,session_2602,Desktop,6,13,0,7,0.0,167,1920x1080,Edge,en-IN,-330,landscape,Chennai,2108.5,2025-04-11 13:39:02,211
user_151,session_1819,Desktop,2,6,0,8,0.0,60,1366x768,Chrome,hi-IN,-330,landscape,Bengaluru,6526.61,2025-04-25 09:51:59,126
user_295,session_3552,Desktop,2,5,0,11,0.0,186,1366x768,Firefox,en-IN,-330,landscape,Mumbai,8804.36,2025-06-14 22:20:48,612
user_307,session_3690,Tablet,10,5,1,18,0.64,103,810x1080,Chrome,en-US,-330,landscape,Hyderabad,1931.95,2025-06-14 08:11:29,26
user_54,session_659,Desktop,5,2,0,13,0.0,87,1920x1080,Chrome,en-US,-330,landscape,Mumbai,3979.1,2025-01-04 12:18:08,236
user_168,session_2017,Desktop,4,4,0,6,0.0,132,1366x768,Firefox,en-IN,-330,landscape,Pune,851.45,2025-03-14 16:09:53,240
user_574,session_6890,Mobile,9,3,6,13,0.09,86,390x844,Safari,en-US,-330,landscape,Delhi,1424.91,2025-06-05 21:44:54,22
user_217,session_2611,Desktop,5,7,0,26,0.0,100,1440x900,Chrome,hi-IN,-330,landscape,Mumbai,2529.28,2025-03-04 18:38:33,224
user_633,session_7607,Tablet,3,10,0,5,0.07,137,768x1024,Edge,en-US,-330,landscape,Pune,3612.86,2025-06-09 21:15:21,5
user_207,session_2488,Desktop,6,5,0,6,0.0,84,1366x768,Edge,en-IN,-330,landscape,Kolkata,1260.54,2025-06-14 18:01:20,0
user_295,session_3546,Desktop,11,10,0,2,0.0,117,1366x768,Firefox,en-IN,-330,landscape,Mumbai,4226.52,2025-01-10 19:56:22,417
user_158,session_1907,Desktop,7,8,0,12,0.0,95,1440x900,Firefox,en-IN,-330,landscape,Bengaluru,6263.09,2025-05-04 20:14:52,307
user_642,session_7705,Tablet,7,11,5,16,0.37,150,768x1024,Safari,en-IN,-330,portrait,Delhi,692.0,2025-05-06 06:30:40,57
user_205,session_2466,Mobile,4,10,4,17,0.89,127,414x896,Safari,en-US,-330,portrait,Delhi,1279.82,2025-06-02 08:54:04,34
user_347,session_4170,Desktop,7,6,0,11,0.0,166,1366x768,Firefox,hi-IN,-330,landscape,Chennai,1114.69,2025-03-12 13:53:42,334
user_192,session_2305,Mobile,6,6,4,4,0.0,83,390x844,Edge,en-IN,-330,landscape,Ahmedabad,3109.39,2025-01-12 20:34:17,63
user_458,session_5508,Mobile,5,0,9,4,0.6,152,390x844,Safari,en-IN,-330,portrait,Kolkata,4496.07,2025-06-16 23:24:40,82
user_180,session_2168,Desktop,2,14,0,25,0.0,236,1920x1080,Chrome,en-US,-330,landscape,Mumbai,2166.1,2025-03-14 08:04:24,391
user_356,session_4281,Tablet,4,8,3,19,0.29,77,810x1080,Chrome,en-IN,-330,portrait,Pune,6056.65,2025-05-23 13:22:55,53
user_556,session_6676,Desktop,3,5,0,15,0.0,37,1440x900,Firefox,en-IN,-330,landscape,Chennai,9269.03,2025-03-31 08:48:49,527
user_373,session_4481,Desktop,7,2,0,12,0.0,175,1920x1080,Chrome,en-IN,-330,landscape,Pune,1543.81,2025-06-03 11:12:09,391
user_636,session_7643,Mobile,7,5,3,22,0.0,71,360x640,Safari,en-US,-330,portrait,Hyderabad,2902.08,2025-04-13 12:38:13,41
user_190,session_2290,Mobile,10,8,4,21,0.94,32,414x896,Chrome,en-IN,-330,portrait,Pune,1959.21,2025-04-25 14:30:21,48
user_285,session_3430,Desktop,6,0,0,24,0.0,57,1366x768,Edge,en-IN,-330,landscape,Delhi,5477.63,2025-06-04 16:07:16,335
user_299,session_3593,Desktop,6,8,0,14,0.0,47,1440x900,Safari,hi-IN,-330,landscape,Pune,4063.68,2025-05-14 21:45:13,273
user_507,session_6091,Mobile,11,8,0,19,0.13,153,360x640,Chrome,en-IN,-330,landscape,Bengaluru,455.12,2025-04-09 14:42:07,42
user_59,session_717,Desktop,4,8,0,14,0.0,161,1366x768,Firefox,en-IN,-330,landscape,Chennai,498.49,2025-01-20 14:54:35,269
user_501,session_6017,Mobile,6,6,2,11,0.42,189,390x844,Edge,en-IN,-330,portrait,Hyderabad,1305.61,2025-05-19 21:42:41,16
user_783,session_9401,Mobile,3,2,10,9,0.6,152,414x896,Firefox,en-IN,-330,landscape,Hyderabad,3695.94,2025-05-13 17:41:26,46
user_659,session_7913,Desktop,11,3,0,13,0.0,201,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,1531.04,2025-01-12 12:15:08,141
user_410,session_4923,Desktop,1,15,0,8,0.0,151,1366x768,Edge,en-US,-330,landscape,Ahmedabad,2211.65,2025-01-03 21:49:00,98
user_716,session_8597,Desktop,0,3,0,15,0.0,205,1440x900,Firefox,en-IN,-330,landscape,Bengaluru,3826.76,2025-05-18 13:17:26,357
user_371,session_4456,Desktop,6,8,0,17,0.0,237,1440x900,Chrome,en-IN,-330,landscape,Bengaluru,10451.31,2025-03-08 12:10:14,334
user_479,session_5754,Desktop,5,10,0,20,0.0,65,1440x900,Safari,en-IN,-330,landscape,Chennai,5119.66,2025-03-05 09:29:58,436
user_280,session_3367,Mobile,6,8,5,8,0.64,194,390x844,Firefox,en-IN,-330,portrait,Kolkata,5666.7,2025-01-17 15:31:21,42
user_783,session_9399,Mobile,8,7,10,12,0.41,192,414x896,Firefox,en-IN,-330,portrait,Hyderabad,2181.77,2025-05-08 15:33:17,51
user_143,session_1723,Desktop,9,17,0,14,0.0,74,1366x768,Chrome,hi-IN,-330,landscape,Bengaluru,3931.86,2025-06-04 06:02:22,575
user_286,session_3442,Mobile,6,10,5,8,0.94,34,360x640,Firefox,en-IN,-330,portrait,Delhi,2609.46,2025-03-30 12:58:16,56
user_139,session_1674,Desktop,6,9,0,15,0.0,217,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,2011.43,2025-05-10 21:31:01,288
user_408,session_4906,Desktop,7,4,0,9,0.0,100,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,5224.9,2025-06-14 15:00:09,403
user_160,session_1925,Desktop,3,5,0,9,0.0,73,1440x900,Firefox,en-IN,-330,landscape,Chennai,2670.94,2025-05-04 15:08:34,484
user_278,session_3339,Desktop,1,11,0,23,0.0,84,1366x768,Safari,en-IN,-330,landscape,Pune,4333.49,2025-01-08 10:08:35,395
user_616,session_7397,Mobile,5,9,3,12,0.85,157,414x896,Safari,en-IN,-330,portrait,Ahmedabad,4827.55,2025-04-18 08:49:51,30
user_652,session_7836,Desktop,12,6,0,17,0.0,51,1366x768,Edge,hi-IN,-330,landscape,Pune,6781.53,2025-02-18 05:37:50,482
user_496,session_5963,Desktop,9,13,0,16,0.0,234,1440x900,Chrome,en-IN,-330,landscape,Delhi,3123.25,2025-06-16 09:28:18,145
user_735,session_8832,Desktop,7,8,0,15,0.0,353,1440x900,Firefox,en-IN,-330,landscape,Hyderabad,1745.52,2025-01-08 17:54:38,109
user_239,session_2870,Desktop,5,12,0,15,0.0,40,1440x900,Firefox,hi-IN,-330,landscape,Kolkata,2125.66,2025-04-04 12:06:23,470
user_298,session_3577,Mobile,6,12,3,9,0.41,114,414x896,Edge,en-IN,-330,portrait,Delhi,8633.72,2025-03-01 15:27:42,33
user_453,session_5443,Mobile,7,12,1,18,0.0,52,360x640,Chrome,hi-IN,-330,landscape,Pune,1562.95,2025-06-28 13:19:16,60
user_523,session_6287,Mobile,6,7,7,4,0.44,138,414x896,Safari,en-IN,-330,portrait,Mumbai,4375.94,2025-06-27 20:57:49,39
user_347,session_4167,Desktop,3,3,0,12,0.0,119,1366x768,Firefox,hi-IN,-330,landscape,Chennai,1862.33,2025-05-24 11:45:25,269
user_7,session_91,Desktop,7,6,0,20,0.0,63,1440x900,Safari,en-IN,-330,landscape,Hyderabad,3185.92,2025-05-24 13:32:01,321
user_50,session_610,Desktop,7,12,0,15,0.0,160,1366x768,Safari,en-US,-330,landscape,Hyderabad,1729.61,2025-03-15 18:26:05,357
user_489,session_5872,Desktop,4,4,0,5,0.0,71,1366x768,Chrome,en-US,-330,landscape,Delhi,1313.19,2025-04-20 16:19:32,259
user_246,session_2953,Mobile,2,12,5,18,0.86,14,390x844,Edge,en-IN,-330,landscape,Hyderabad,7762.61,2025-03-20 15:48:29,35
user_16,session_200,Mobile,1,5,5,9,0.0,101,414x896,Firefox,en-IN,-330,portrait,Hyderabad,434.44,2025-03-14 14:23:54,27
user_445,session_5342,Desktop,1,4,0,9,0.0,214,1366x768,Firefox,en-IN,-330,landscape,Pune,359.43,2025-04-14 16:56:57,365
user_579,session_6958,Desktop,4,11,0,18,0.0,70,1920x1080,Firefox,hi-IN,-330,landscape,Bengaluru,4814.39,2025-02-24 02:49:26,518
user_164,session_1980,Desktop,6,4,0,9,0.0,171,1440x900,Edge,en-IN,-330,landscape,Pune,1169.78,2025-06-17 22:10:07,447
user_780,session_9366,Tablet,6,10,0,7,0.72,54,810x1080,Firefox,en-IN,-330,portrait,Delhi,2876.47,2025-03-05 18:38:24,45
user_782,session_9386,Desktop,8,4,0,23,0.0,79,1440x900,Firefox,en-US,-330,landscape,Mumbai,5513.27,2025-02-07 15:36:21,297
user_103,session_1238,Desktop,6,3,0,12,0.0,137,1920x1080,Firefox,en-IN,-330,landscape,Hyderabad,2523.75,2025-04-03 10:58:41,93
user_258,session_3107,Mobile,4,11,3,6,0.54,147,414x896,Edge,en-IN,-330,portrait,Hyderabad,6091.81,2025-06-22 10:09:48,63
user_421,session_5058,Mobile,2,5,2,16,0.76,249,390x844,Edge,en-IN,-330,portrait,Kolkata,681.58,2025-06-01 13:11:28,57
user_412,session_4949,Tablet,6,8,3,13,0.34,188,768x1024,Edge,en-IN,-330,portrait,Ahmedabad,1122.73,2025-06-22 20:02:18,28
user_123,session_1486,Mobile,3,4,2,16,1.16,297,390x844,Firefox,en-IN,-330,portrait,Bengaluru,4583.24,2025-05-31 12:19:51,32
user_384,session_4614,Desktop,9,10,0,9,0.0,125,1920x1080,Chrome,en-IN,-330,landscape,Ahmedabad,351.36,2025-06-04 14:06:50,374
user_485,session_5821,Desktop,9,12,0,11,0.0,101,1440x900,Safari,en-IN,-330,landscape,Hyderabad,1355.13,2025-03-16 06:07:58,237
user_597,session_7171,Mobile,9,5,10,10,0.0,254,360x640,Safari,en-US,-330,portrait,Mumbai,2586.9,2025-06-07 15:49:44,34
user_20,session_251,Desktop,6,1,0,21,0.0,153,1440x900,Firefox,en-IN,-330,landscape,Bengaluru,4469.22,2025-05-26 07:33:32,318
user_513,session_6157,Desktop,4,12,0,11,0.0,192,1920x1080,Safari,en-IN,-330,landscape,Hyderabad,7568.77,2025-04-04 17:45:34,464
user_539,session_6480,Mobile,5,6,2,8,0.94,88,414x896,Firefox,en-IN,-330,landscape,Ahmedabad,1168.65,2025-06-02 10:29:35,64
user_615,session_7384,Desktop,5,6,0,0,0.0,238,1366x768,Firefox,en-IN,-330,landscape,Pune,1629.18,2025-06-23 08:32:26,489
user_679,session_8150,Mobile,4,5,4,9,0.61,106,390x844,Chrome,en-US,-330,portrait,Mumbai,5441.55,2025-06-01 13:53:53,31
user_594,session_7136,Desktop,10,15,0,16,0.0,158,1440x900,Safari,en-IN,-330,landscape,Mumbai,6989.95,2025-06-16 07:40:54,516
user_337,session_4046,Mobile,5,7,4,14,0.58,126,414x896,Edge,en-US,-330,portrait,Mumbai,812.16,2025-01-03 06:10:50,86
user_698,session_8379,Desktop,5,2,0,20,0.0,78,1366x768,Firefox,en-US,-330,landscape,Delhi,3344.76,2025-05-20 19:38:51,329
user_591,session_7104,Tablet,10,1,6,17,0.0,165,768x1024,Firefox,en-IN,-330,portrait,Bengaluru,1850.54,2025-04-01 15:49:47,48
user_19,session_236,Desktop,6,6,0,13,0.0,85,1366x768,Firefox,en-IN,-330,landscape,Ahmedabad,2712.66,2025-04-19 15:16:09,260
user_727,session_8732,Desktop,5,3,0,15,0.0,116,1440x900,Edge,hi-IN,-330,landscape,Chennai,5598.02,2025-05-30 23:10:41,95
user_746,session_8963,Desktop,11,9,0,4,0.0,143,1366x768,Firefox,en-IN,-330,landscape,Mumbai,12440.42,2025-03-04 13:41:10,271
user_516,session_6201,Mobile,6,11,0,13,1.0,154,414x896,Firefox,en-IN,-330,landscape,Chennai,1632.23,2025-01-18 15:20:05,0
user_625,session_7504,Desktop,8,4,0,21,0.0,242,1920x1080,Chrome,en-IN,-330,landscape,Pune,3261.74,2025-04-05 10:03:19,451
user_632,session_7586,Mobile,6,12,4,13,1.18,182,390x844,Firefox,en-IN,-330,landscape,Ahmedabad,1136.58,2025-03-08 07:28:25,37
user_175,session_2101,Desktop,8,10,0,12,0.0,202,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,1837.51,2025-02-07 13:32:20,572
user_339,session_4073,Desktop,8,18,0,23,0.0,254,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,735.69,2025-01-08 04:32:13,316
user_89,session_1074,Desktop,1,8,0,14,0.0,223,1440x900,Edge,en-IN,-330,landscape,Pune,6106.88,2025-02-05 18:25:45,365
user_486,session_5840,Desktop,5,13,0,9,0.0,331,1366x768,Chrome,en-IN,-330,landscape,Chennai,2368.8,2025-04-12 10:37:43,154
user_157,session_1887,Desktop,7,10,0,11,0.0,49,1366x768,Chrome,en-US,-330,landscape,Pune,2720.54,2025-04-09 09:07:44,114
user_437,session_5252,Desktop,4,17,0,18,0.0,192,1366x768,Firefox,en-US,-330,landscape,Pune,6851.08,2025-06-11 16:09:45,247
user_117,session_1413,Tablet,2,5,3,11,1.13,294,768x1024,Safari,en-US,-330,landscape,Delhi,2767.9,2025-04-20 12:34:33,45
user_780,session_9362,Tablet,13,9,1,12,0.03,98,810x1080,Firefox,en-IN,-330,portrait,Delhi,3273.49,2025-06-16 23:19:10,25
user_81,session_984,Mobile,6,14,5,24,1.37,239,390x844,Safari,en-IN,-330,portrait,Delhi,1272.88,2025-05-22 10:48:12,51
user_409,session_4909,Mobile,8,7,4,11,1.03,46,414x896,Chrome,en-IN,-330,portrait,Pune,7849.97,2025-05-10 21:12:27,45
user_340,session_4084,Desktop,7,1,0,11,0.0,139,1366x768,Firefox,en-IN,-330,landscape,Hyderabad,2032.09,2025-03-30 21:43:42,318
user_99,session_1195,Desktop,0,7,0,13,0.0,186,1366x768,Edge,en-US,-330,landscape,Kolkata,2868.92,2025-01-25 10:00:46,455
user_226,session_2719,Mobile,4,3,6,12,0.06,173,414x896,Safari,en-US,-330,landscape,Ahmedabad,5234.36,2025-01-08 12:22:07,72
user_585,session_7031,Mobile,9,2,4,5,0.82,145,414x896,Firefox,en-IN,-330,landscape,Pune,1915.51,2025-05-16 12:25:37,32
user_48,session_587,Desktop,8,5,0,20,0.0,172,1920x1080,Firefox,en-IN,-330,landscape,Bengaluru,258.66,2025-01-10 10:52:38,626
user_699,session_8400,Desktop,11,11,0,14,0.0,146,1366x768,Safari,en-IN,-330,landscape,Kolkata,5818.25,2025-06-28 10:14:42,612
user_138,session_1665,Desktop,3,9,0,26,0.0,137,1366x768,Firefox,en-IN,-330,landscape,Bengaluru,6458.4,2025-06-08 11:06:17,368
user_367,session_4412,Tablet,0,2,3,17,0.26,241,768x1024,Firefox,en-IN,-330,landscape,Chennai,8199.88,2025-04-02 09:09:43,18
user_267,session_3206,Desktop,6,2,0,9,0.0,173,1920x1080,Edge,en-IN,-330,landscape,Kolkata,1502.59,2025-05-02 10:07:32,77
user_678,session_8142,Desktop,0,6,0,22,0.0,122,1920x1080,Safari,en-IN,-330,landscape,Mumbai,2678.55,2025-04-25 18:53:22,460
user_37,session_455,Tablet,4,2,2,3,0.0,80,810x1080,Chrome,en-IN,-330,landscape,Chennai,767.5,2025-02-04 21:54:25,50
user_87,session_1048,Mobile,4,12,6,16,0.61,236,390x844,Edge,en-IN,-330,portrait,Kolkata,6923.7,2025-06-28 09:35:40,39
user_5,session_68,Desktop,4,10,0,14,0.0,116,1920x1080,Safari,en-IN,-330,landscape,Pune,10571.94,2025-04-07 17:30:12,362
user_173,session_2087,Mobile,7,1,8,14,0.42,158,414x896,Firefox,hi-IN,-330,portrait,Ahmedabad,9941.37,2025-02-06 16:47:28,52
user_301,session_3624,Mobile,9,0,3,9,0.22,237,390x844,Chrome,en-US,-330,landscape,Hyderabad,11270.77,2025-04-03 06:45:51,14
user_306,session_3681,Desktop,7,7,0,20,0.0,123,1366x768,Firefox,hi-IN,-330,landscape,Pune,5818.09,2025-06-23 21:01:31,369
user_658,session_7907,Desktop,9,13,0,30,0.0,34,1440x900,Safari,en-IN,-330,landscape,Delhi,7540.9,2025-01-26 12:42:07,421
user_209,session_2509,Mobile,9,9,2,26,0.7,168,414x896,Safari,en-IN,-330,landscape,Delhi,2666.37,2025-03-20 12:24:46,81
user_195,session_2346,Tablet,9,11,4,12,1.17,157,768x1024,Chrome,en-IN,-330,portrait,Delhi,7412.79,2025-04-03 18:33:54,29
user_505,session_6062,Desktop,7,3,0,11,0.0,90,1440x900,Firefox,en-IN,-330,landscape,Kolkata,3589.15,2025-04-11 17:54:56,326
user_251,session_3015,Desktop,11,5,0,16,0.0,296,1920x1080,Safari,hi-IN,-330,landscape,Kolkata,7103.08,2025-04-08 16:13:01,217
user_786,session_9435,Desktop,6,2,0,16,0.0,53,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,4175.74,2025-02-13 08:19:48,321
user_376,session_4521,Mobile,7,11,7,5,0.8,62,390x844,Edge,en-IN,-330,portrait,Ahmedabad,723.37,2025-01-18 09:41:02,40
user_684,session_8215,Desktop,5,13,0,19,0.0,67,1440x900,Edge,en-US,-330,landscape,Ahmedabad,1423.8,2025-01-28 11:38:08,540
user_680,session_8172,Desktop,3,3,0,18,0.0,212,1366x768,Firefox,en-IN,-330,landscape,Kolkata,7786.42,2025-06-20 09:09:27,184
user_622,session_7469,Desktop,7,4,0,19,0.0,130,1440x900,Edge,en-IN,-330,landscape,Bengaluru,7623.31,2025-06-11 18:24:05,247
user_416,session_4998,Mobile,3,7,6,7,1.19,259,360x640,Edge,en-IN,-330,portrait,Ahmedabad,3440.35,2025-06-27 13:04:56,13
user_61,session_744,Desktop,3,13,0,19,0.0,79,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,6546.6,2025-06-04 22:04:41,351
user_566,session_6801,Desktop,8,7,0,13,0.0,61,1440x900,Chrome,en-IN,-330,landscape,Hyderabad,2988.34,2025-01-08 15:38:56,341
