user_id,session_id,device_type,click_events,scroll_events,touch_events,keyboard_events,device_motion,time_on_page,screen_size,browser_info,language,timezone_offset,device_orientation,geolocation_city,transaction_amount,transaction_date,mouse_movement,label,persona
user_23,session_235,Mobile,10,5,3,7,1.28,202,414x896,Chrome,en-IN,-330,landscape,Ahmedabad,3530.19,2025-05-26 14:54:13,33,0,normal
user_392,session_3923,Desktop,9,3,0,9,0.0,154,1366x768,Safari,en-IN,-330,landscape,Delhi,1129.9,2025-02-20 14:59:01,287,0,normal
user_59,session_598,Desktop,1,0,0,0,0.0,15,1366x768,Firefox,en-US,-330,landscape,Ahmedabad,15504.46,2025-05-22 21:31:48,545,1,copy_paste_drain
user_529,session_5296,Mobile,3,6,5,7,1.22,39,360x640,Safari,en-IN,-330,landscape,Bengaluru,2331.57,2025-05-09 07:40:01,51,0,normal
user_225,session_2251,Desktop,5,6,0,10,0.0,99,1440x900,Chrome,en-IN,-330,landscape,Hyderabad,5512.47,2025-03-22 14:08:14,97,0,normal
user_587,session_5875,Desktop,9,4,0,9,0.0,135,1440x900,Chrome,en-IN,-330,landscape,Bengaluru,4850.17,2025-04-04 17:01:30,271,0,normal
user_228,session_2284,Mobile,6,12,1,26,0.74,25,360x640,Chrome,en-IN,-330,portrait,Kolkata,7215.31,2025-02-12 07:10:32,49,0,normal
user_66,session_663,Mobile,6,18,12,10,0.18,109,390x844,Edge,en-US,-330,landscape,Pune,2430.19,2025-02-03 17:53:25,21,0,normal
user_595,session_5955,Mobile,4,7,9,0,0.79,93,414x896,Firefox,en-IN,-330,portrait,Chennai,1095.83,2025-04-29 20:13:48,40,0,normal
user_228,session_2286,Mobile,8,13,4,20,0.88,56,360x640,Chrome,en-IN,-330,landscape,Kolkata,10324.19,2025-05-24 09:56:13,63,0,normal
user_343,session_3432,Desktop,3,15,0,10,0.0,159,1920x1080,Firefox,en-IN,-330,landscape,Hyderabad,4819.47,2025-02-19 21:36:46,298,0,normal
user_565,session_5656,Mobile,7,4,0,10,0.0,113,390x844,Firefox,en-US,-330,landscape,Delhi,6602.33,2025-04-13 10:38:48,573,1,account_takeover
user_432,session_4321,Desktop,8,5,0,11,0.0,104,1366x768,Chrome,en-IN,-330,landscape,Delhi,20.0,2025-05-20 19:02:47,273,0,normal
user_368,session_3685,Desktop,6,10,0,18,0.0,132,1440x900,Chrome,en-IN,-330,landscape,Delhi,1582.02,2025-02-08 21:50:12,317,0,normal
user_547,session_5474,Desktop,7,4,0,9,0.0,140,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,4871.86,2025-04-05 12:51:54,431,0,normal
user_346,session_3469,Desktop,4,13,0,17,0.0,136,1366x768,Firefox,en-US,-330,landscape,Mumbai,3331.81,2025-03-30 15:28:28,217,0,normal
user_354,session_3542,Mobile,7,12,6,9,0.17,79,360x640,Safari,en-IN,-330,portrait,Pune,2149.9,2025-04-19 13:05:52,22,0,normal
user_299,session_2991,Mobile,4,5,0,10,1.29,202,414x896,Firefox,en-IN,-330,portrait,Ahmedabad,7147.19,2025-05-01 16:21:19,34,0,normal
user_533,session_5334,Mobile,4,11,2,17,0.9,82,360x640,Chrome,en-IN,-330,portrait,Kolkata,3883.45,2025-05-19 13:00:45,71,0,normal
user_77,session_780,Mobile,7,9,7,9,1.15,88,414x896,Chrome,en-IN,-330,landscape,Ahmedabad,4581.57,2025-02-24 17:11:30,40,0,normal
user_254,session_2545,Desktop,6,11,0,6,0.0,272,1920x1080,Safari,en-IN,-330,landscape,Mumbai,7798.04,2025-02-02 22:53:38,0,0,normal
user_569,session_5699,Desktop,3,9,0,23,0.0,216,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,1010.01,2025-02-06 10:17:10,411,0,normal
user_461,session_4619,Desktop,6,3,0,11,0.0,76,1440x900,Edge,en-IN,-330,landscape,Ahmedabad,2019.11,2025-05-14 17:52:42,353,0,normal
user_577,session_5777,Desktop,5,5,0,17,0.0,105,1920x1080,Edge,en-US,-330,landscape,Chennai,2936.66,2025-03-23 16:41:19,221,0,normal
user_565,session_5651,Desktop,3,11,0,18,0.0,143,1440x900,Edge,en-US,-330,landscape,Pune,1232.89,2025-03-31 14:07:41,492,0,normal
user_578,session_5784,Desktop,2,8,0,0,0.0,123,1920x1080,Edge,en-IN,-330,landscape,Delhi,1078.2,2025-01-07 18:33:04,398,0,normal
user_579,session_5797,Desktop,7,4,0,14,0.0,117,1920x1080,Safari,en-IN,-330,landscape,Pune,5421.83,2025-03-09 16:59:48,385,0,normal
user_68,session_686,Mobile,10,11,5,16,0.72,311,360x640,Chrome,en-IN,-330,landscape,Mumbai,20.0,2025-03-18 15:24:49,70,0,normal
user_382,session_3821,Desktop,0,1,0,17,0.0,168,1920x1080,Edge,en-IN,-330,landscape,Pune,3834.35,2025-03-08 18:18:53,243,0,normal
user_470,session_4702,Desktop,5,1,0,10,0.0,121,1440x900,Firefox,en-IN,-330,landscape,Pune,4725.43,2025-04-19 12:22:40,106,0,normal
user_324,session_3244,Mobile,7,13,1,15,0.54,172,390x844,Edge,en-IN,-330,portrait,Kolkata,1497.91,2025-02-24 10:31:12,24,0,normal
user_174,session_1749,Desktop,3,7,0,7,0.0,101,1920x1080,Chrome,en-US,-330,landscape,Mumbai,2998.04,2025-02-26 23:24:34,216,0,normal
user_430,session_4304,Mobile,4,3,8,20,0.03,36,414x896,Firefox,en-IN,-330,landscape,Kolkata,2346.08,2025-04-28 13:44:14,34,0,normal
user_463,session_4639,Desktop,4,6,0,14,0.0,221,1920x1080,Safari,en-US,-330,landscape,Ahmedabad,8365.36,2025-02-16 14:06:34,273,0,normal
user_283,session_2838,Desktop,5,0,0,10,0.0,221,1366x768,Chrome,en-IN,-330,landscape,Kolkata,3556.78,2025-04-09 10:59:49,294,0,normal
user_303,session_3033,Desktop,6,3,0,10,0.0,81,1440x900,Edge,en-US,-330,landscape,Ahmedabad,1677.94,2025-03-25 10:04:27,127,0,normal
user_217,session_2172,Tablet,7,3,4,10,0.91,99,810x1080,Firefox,hi-IN,-330,portrait,Pune,4361.06,2025-02-09 17:33:52,61,0,normal
user_376,session_3768,Desktop,7,14,0,19,0.0,247,1366x768,Firefox,en-IN,-330,landscape,Chennai,2690.46,2025-01-01 11:06:02,337,0,normal
user_185,session_1851,Mobile,4,6,13,13,0.42,111,414x896,Safari,en-IN,-330,landscape,Mumbai,1055.34,2025-02-18 18:36:30,23,0,normal
user_48,session_488,Desktop,4,6,0,15,0.0,104,1440x900,Safari,en-IN,-330,landscape,Hyderabad,2799.74,2025-02-09 08:09:06,142,0,normal
user_168,session_1689,Desktop,5,8,0,15,0.0,237,1920x1080,Safari,en-IN,-330,landscape,Bengaluru,4443.95,2025-04-03 15:47:06,238,0,normal
user_223,session_2231,Mobile,3,1,5,16,0.25,192,414x896,Edge,en-US,-330,landscape,Kolkata,927.5,2025-01-26 16:50:34,38,0,normal
user_347,session_3474,Tablet,7,8,5,6,1.19,156,810x1080,Edge,en-IN,-330,landscape,Pune,4247.83,2025-01-18 15:43:55,42,0,normal
user_437,session_4375,Desktop,9,13,0,10,0.0,110,1920x1080,Firefox,en-IN,-330,landscape,Chennai,2248.82,2025-03-25 14:46:29,339,0,normal
user_232,session_2321,Desktop,5,7,0,24,0.0,74,1440x900,Firefox,en-IN,-330,landscape,Chennai,7172.37,2025-05-01 09:41:16,167,0,normal
user_78,session_783,Mobile,1,12,6,10,0.04,191,414x896,Safari,en-IN,-330,landscape,Mumbai,3262.8,2025-01-18 09:00:53,55,0,normal
user_52,session_522,Desktop,2,12,0,24,0.0,47,1440x900,Edge,en-IN,-330,landscape,Ahmedabad,9126.55,2025-04-01 23:08:36,272,0,normal
user_52,session_523,Desktop,9,11,0,12,0.0,130,1440x900,Edge,en-IN,-330,landscape,Ahmedabad,10676.25,2025-01-12 20:53:46,333,0,normal
user_401,session_4018,Desktop,3,25,0,10,0.0,312,1920x1080,Edge,en-IN,-330,landscape,Hyderabad,5591.28,2025-02-19 12:41:34,712,0,normal
user_293,session_2940,Desktop,11,13,0,9,0.0,236,1920x1080,Firefox,en-IN,-330,landscape,Chennai,390.09,2025-02-14 16:24:30,356,0,normal
user_468,session_4681,Mobile,11,3,8,15,0.18,133,414x896,Safari,en-US,-330,landscape,Delhi,5860.32,2025-01-13 16:48:15,32,0,normal
user_482,session_4827,Desktop,6,17,0,10,0.0,29,1920x1080,Firefox,en-US,-330,landscape,Kolkata,2849.73,2025-04-21 16:36:17,363,0,normal
user_239,session_2399,Desktop,2,4,0,13,0.0,208,1920x1080,Firefox,hi-IN,-330,landscape,Pune,13403.67,2025-03-08 12:44:24,308,0,normal
user_220,session_2208,Tablet,3,0,4,13,1.07,46,810x1080,Firefox,en-IN,-330,landscape,Bengaluru,907.07,2025-04-22 10:27:31,42,0,normal
user_451,session_4519,Mobile,9,8,3,15,0.06,110,414x896,Firefox,en-IN,-330,portrait,Ahmedabad,1012.68,2025-05-29 12:55:34,47,0,normal
user_78,session_781,Mobile,4,2,4,21,0.76,222,414x896,Safari,en-IN,-330,landscape,Mumbai,2569.65,2025-04-18 10:35:19,45,0,normal
user_468,session_4688,Mobile,2,9,3,18,0.46,110,414x896,Safari,en-US,-330,portrait,Delhi,5432.4,2025-03-04 20:04:20,50,0,normal
user_399,session_3997,Desktop,4,12,0,18,0.0,157,1440x900,Firefox,en-IN,-330,landscape,Ahmedabad,7039.6,2025-02-20 10:02:02,422,0,normal
user_151,session_1512,Mobile,6,10,6,16,0.38,166,390x844,Safari,en-IN,-330,landscape,Chennai,939.85,2025-04-12 19:13:06,55,0,normal
user_188,session_1883,Mobile,3,6,3,10,1.49,180,390x844,Firefox,en-IN,-330,portrait,Pune,10991.82,2025-04-05 19:03:20,45,0,normal
user_65,session_652,Desktop,10,14,0,13,0.0,63,1920x1080,Edge,en-US,-330,landscape,Kolkata,493.75,2025-01-01 19:55:36,106,0,normal
user_394,session_3948,Mobile,6,10,5,8,0.89,104,360x640,Firefox,en-IN,-330,portrait,Hyderabad,1376.12,2025-01-29 15:26:51,23,0,normal
user_180,session_1802,Desktop,5,4,0,10,0.0,183,1440x900,Firefox,en-IN,-330,landscape,Bengaluru,2638.79,2025-04-13 18:28:29,382,0,normal
user_36,session_370,Tablet,4,1,1,12,0.58,72,810x1080,Edge,en-IN,-330,portrait,Hyderabad,7962.92,2025-03-04 18:58:39,68,0,normal
user_523,session_5235,Desktop,10,7,0,10,0.0,240,1366x768,Firefox,en-IN,-330,landscape,Pune,6410.88,2025-04-17 14:53:28,230,0,normal
user_373,session_3732,Mobile,9,8,2,27,0.39,36,360x640,Chrome,en-IN,-330,landscape,Mumbai,4418.04,2025-03-09 17:41:18,24,0,normal
user_11,session_119,Mobile,5,7,0,9,0.77,71,360x640,Chrome,en-IN,-330,portrait,Delhi,6228.92,2025-05-04 19:23:15,33,0,normal
user_37,session_378,Mobile,4,5,5,9,0.53,109,360x640,Safari,en-IN,-330,portrait,Delhi,3554.2,2025-04-18 17:45:42,39,0,normal
user_21,session_217,Desktop,4,3,0,19,0.0,69,1920x1080,Safari,en-IN,-330,landscape,Pune,5840.7,2025-04-07 15:04:20,332,0,normal
user_221,session_2217,Desktop,0,9,0,8,0.0,66,1366x768,Firefox,hi-IN,-330,landscape,Ahmedabad,849.22,2025-03-21 11:56:57,198,0,normal
user_455,session_4559,Desktop,6,0,0,17,0.0,182,1920x1080,Firefox,en-US,-330,landscape,Ahmedabad,7385.19,2025-05-26 18:57:36,405,0,normal
user_161,session_1614,Mobile,6,3,2,14,0.0,208,360x640,Edge,en-IN,-330,landscape,Pune,3692.95,2025-03-24 21:43:27,67,0,normal
user_288,session_2884,Tablet,4,13,0,13,0.64,31,768x1024,Edge,hi-IN,-330,portrait,Kolkata,4077.71,2025-01-20 17:38:27,51,0,normal
user_429,session_4296,Desktop,5,6,0,20,0.0,115,1440x900,Firefox,en-IN,-330,landscape,Pune,4158.81,2025-04-23 12:12:49,362,0,normal
user_538,session_5382,Mobile,3,15,1,9,0.59,99,414x896,Safari,en-US,-330,landscape,Ahmedabad,5879.93,2025-01-14 17:22:41,24,0,normal
user_96,session_963,Tablet,6,4,7,10,0.91,164,768x1024,Safari,en-US,-330,portrait,Hyderabad,8417.56,2025-03-12 07:12:51,26,0,normal
user_539,session_5398,Mobile,2,7,4,22,1.07,323,360x640,Chrome,en-IN,-330,landscape,Kolkata,2603.74,2025-03-11 16:36:31,47,0,normal
user_251,session_2511,Mobile,3,10,10,11,0.43,176,414x896,Firefox,hi-IN,-330,portrait,Hyderabad,7351.93,2025-04-29 14:07:16,26,0,normal
user_562,session_5630,Desktop,7,5,0,10,0.0,155,1366x768,Safari,en-IN,-330,landscape,Kolkata,177.96,2025-03-02 06:05:20,356,0,normal
user_456,session_4564,Desktop,3,11,0,16,0.0,260,1366x768,Firefox,en-IN,-330,landscape,Pune,3230.27,2025-02-02 11:05:34,175,0,normal
user_399,session_3998,Desktop,4,11,0,38,0.0,121,1440x900,Firefox,en-IN,-330,landscape,Ahmedabad,12023.89,2025-04-08 10:52:16,355,0,normal
user_35,session_360,Mobile,6,13,2,12,1.09,135,360x640,Edge,en-IN,-330,portrait,Mumbai,1111.96,2025-02-07 19:55:47,49,0,normal
user_124,session_1247,Mobile,3,5,2,16,1.04,217,360x640,Chrome,en-IN,-330,landscape,Mumbai,8459.23,2025-03-07 19:12:06,57,0,normal
user_340,session_3409,Tablet,6,13,7,20,1.24,134,810x1080,Safari,en-US,-330,landscape,Bengaluru,612.1,2025-03-30 08:47:25,64,0,normal
user_508,session_5084,Desktop,7,8,0,9,0.0,135,1366x768,Edge,en-US,-330,landscape,Bengaluru,1365.15,2025-01-20 08:10:27,309,0,normal
user_241,session_2416,Desktop,5,8,0,5,0.0,106,1440x900,Firefox,en-IN,-330,landscape,Chennai,3818.37,2025-05-02 14:03:51,200,0,normal
user_557,session_5580,Desktop,6,4,0,10,0.0,184,1366x768,Firefox,en-US,-330,landscape,Chennai,7657.97,2025-01-18 13:24:05,387,0,normal
user_531,session_5320,Desktop,7,12,0,15,0.0,84,1366x768,Chrome,hi-IN,-330,landscape,Mumbai,6107.35,2025-05-07 18:29:09,346,0,normal
user_218,session_2186,Desktop,12,7,0,0,0.0,60,1366x768,Edge,hi-IN,-330,landscape,Chennai,3157.01,2025-04-24 17:05:31,415,0,normal
user_399,session_3996,Desktop,7,9,0,21,0.0,145,1440x900,Firefox,en-IN,-330,landscape,Ahmedabad,9892.94,2025-05-13 14:00:48,642,0,normal
user_256,session_2568,Tablet,6,7,3,21,0.98,300,810x1080,Edge,en-US,-330,landscape,Mumbai,2441.61,2025-05-09 08:14:32,35,0,normal
user_342,session_3424,Desktop,5,1,0,12,0.0,142,1440x900,Edge,en-IN,-330,landscape,Chennai,6126.65,2025-04-08 14:48:23,189,0,normal
user_203,session_2038,Desktop,0,8,0,12,0.0,145,1366x768,Chrome,en-IN,-330,landscape,Chennai,6114.84,2025-05-01 11:37:44,447,0,normal
user_509,session_5097,Desktop,3,14,0,20,0.0,173,1920x1080,Chrome,hi-IN,-330,landscape,Ahmedabad,3032.74,2025-04-26 17:34:53,310,0,normal
user_77,session_773,Mobile,7,9,8,22,0.94,96,414x896,Chrome,en-IN,-330,landscape,Ahmedabad,2327.44,2025-03-09 13:08:59,49,0,normal
user_128,session_1285,Desktop,5,5,0,18,0.0,248,1366x768,Firefox,en-US,-330,landscape,Pune,3554.61,2025-05-05 16:37:59,557,0,normal
user_551,session_5513,Desktop,1,4,0,18,0.0,193,1366x768,Firefox,hi-IN,-330,landscape,Hyderabad,3934.79,2025-02-04 19:30:00,249,0,normal
user_356,session_3563,Desktop,1,9,0,22,0.0,125,1920x1080,Safari,en-IN,-330,landscape,Mumbai,458.45,2025-04-30 21:44:32,290,0,normal
user_567,session_5680,Desktop,2,0,0,31,0.0,177,1920x1080,Safari,en-IN,-330,landscape,Ahmedabad,4423.29,2025-05-29 10:18:13,164,0,normal
user_258,session_2588,Desktop,6,7,0,15,0.0,79,1920x1080,Edge,en-IN,-330,landscape,Ahmedabad,2480.93,2025-04-06 17:41:15,288,0,normal
user_548,session_5482,Tablet,2,16,3,20,0.16,62,810x1080,Chrome,hi-IN,-330,landscape,Bengaluru,7813.99,2025-02-25 16:17:22,52,0,normal
user_141,session_1415,Desktop,0,12,0,19,0.0,64,1366x768,Edge,en-IN,-330,landscape,Bengaluru,5502.77,2025-05-08 14:17:18,244,0,normal
user_123,session_1235,Mobile,9,8,0,17,0.9,146,390x844,Edge,en-US,-330,landscape,Bengaluru,1576.76,2025-01-17 09:02:55,22,0,normal
user_520,session_5201,Desktop,3,10,0,10,0.0,218,1920x1080,Edge,hi-IN,-330,landscape,Hyderabad,5398.85,2025-03-08 13:03:55,421,0,normal
user_43,session_436,Desktop,2,16,0,20,0.0,113,1366x768,Safari,en-IN,-330,landscape,Delhi,2204.71,2025-01-02 12:38:51,251,0,normal
user_167,session_1675,Mobile,0,15,5,12,0.61,133,390x844,Chrome,en-IN,-330,portrait,Pune,6486.83,2025-02-24 17:17:43,16,0,normal
user_329,session_3300,Mobile,2,14,1,4,0.79,176,390x844,Safari,en-IN,-330,portrait,Ahmedabad,2362.27,2025-05-05 08:54:30,12,0,normal
user_36,session_366,Tablet,8,2,1,3,1.05,227,810x1080,Edge,en-IN,-330,portrait,Hyderabad,6422.15,2025-01-12 15:21:21,66,0,normal
user_450,session_4509,Mobile,5,7,6,21,0.08,154,360x640,Firefox,en-IN,-330,portrait,Chennai,2308.28,2025-04-12 10:55:37,54,0,normal
user_23,session_232,Mobile,12,5,2,16,1.18,165,414x896,Chrome,en-IN,-330,landscape,Ahmedabad,5757.24,2025-05-27 12:00:39,44,0,normal
user_510,session_5103,Desktop,0,8,0,12,0.0,129,1920x1080,Firefox,en-IN,-330,landscape,Mumbai,584.84,2025-03-16 10:16:25,234,0,normal
user_14,session_148,Mobile,11,4,3,18,1.11,120,414x896,Safari,en-IN,-330,landscape,Delhi,1076.72,2025-04-23 12:35:19,2,0,normal
user_526,session_5267,Desktop,5,7,1,12,0.49,133,1366x768,Chrome,en-IN,-330,landscape,Kolkata,10630.88,2025-03-23 16:24:08,60,1,account_takeover
user_308,session_3089,Tablet,9,13,3,10,0.28,49,768x1024,Firefox,en-IN,-330,portrait,Bengaluru,1082.4,2025-04-15 21:17:19,34,0,normal
user_403,session_4036,Mobile,6,11,4,14,0.26,196,390x844,Edge,en-IN,-330,portrait,Ahmedabad,1615.75,2025-02-02 14:23:04,50,0,normal
user_355,session_3555,Mobile,0,4,4,5,1.02,57,414x896,Firefox,hi-IN,-330,landscape,Ahmedabad,1696.78,2025-04-30 21:50:57,19,0,normal
user_40,session_408,Desktop,7,9,0,14,0.0,76,1920x1080,Edge,en-IN,-330,landscape,Ahmedabad,1441.22,2025-04-21 07:11:06,565,0,normal
user_553,session_5539,Tablet,12,9,6,17,0.33,134,768x1024,Firefox,en-US,-330,portrait,Pune,1486.51,2025-04-22 11:07:05,9,0,normal
user_345,session_3457,Desktop,7,6,0,18,0.0,104,1920x1080,Firefox,en-IN,-330,landscape,Chennai,4601.92,2025-04-30 14:07:47,274,0,normal
user_209,session_2091,Desktop,5,7,0,15,0.0,184,1440x900,Firefox,en-IN,-330,landscape,Hyderabad,3420.0,2025-02-10 21:23:25,373,0,normal
user_8,session_87,Mobile,4,10,4,17,0.08,221,390x844,Firefox,en-US,-330,landscape,Bengaluru,1258.15,2025-01-17 18:38:59,22,0,normal
user_357,session_3577,Desktop,7,3,0,25,0.0,72,1366x768,Chrome,en-IN,-330,landscape,Chennai,2030.86,2025-04-17 15:05:24,239,0,normal
user_327,session_3272,Desktop,3,8,0,16,0.0,39,1440x900,Safari,en-IN,-330,landscape,Bengaluru,6963.37,2025-03-18 18:15:02,442,0,normal
user_84,session_845,Desktop,6,10,0,15,0.0,212,1920x1080,Chrome,en-US,-330,landscape,Mumbai,1445.83,2025-01-24 09:09:10,434,0,normal
user_103,session_1032,Desktop,8,11,0,3,0.0,295,1920x1080,Chrome,hi-IN,-330,landscape,Kolkata,2563.5,2025-04-19 18:07:53,442,0,normal
user_371,session_3719,Desktop,5,5,0,21,0.0,94,1366x768,Chrome,en-IN,-330,landscape,Kolkata,2457.52,2025-01-22 10:58:39,217,0,normal
user_432,session_4330,Desktop,6,12,0,0,0.0,122,1366x768,Chrome,en-IN,-330,landscape,Delhi,543.93,2025-02-10 14:43:02,243,0,normal
user_385,session_3856,Mobile,2,5,3,9,0.0,226,390x844,Firefox,en-IN,-330,landscape,Bengaluru,5849.29,2025-04-10 15:50:42,50,0,normal
user_298,session_2988,Mobile,6,3,2,17,1.04,139,390x844,Chrome,en-IN,-330,portrait,Pune,1729.01,2025-02-08 09:36:30,13,0,normal
user_435,session_4351,Mobile,2,4,5,13,0.0,62,414x896,Firefox,en-IN,-330,landscape,Hyderabad,7722.08,2025-04-24 19:53:40,19,0,normal
user_262,session_2629,Mobile,6,16,6,16,0.0,152,414x896,Safari,hi-IN,-330,portrait,Delhi,2685.45,2025-02-02 09:22:55,55,0,normal
user_375,session_3754,Desktop,0,7,0,16,0.0,62,1440x900,Firefox,hi-IN,-330,landscape,Pune,2980.66,2025-04-06 16:01:27,264,0,normal
user_530,session_5305,Desktop,8,12,0,24,0.0,50,1920x1080,Firefox,en-US,-330,landscape,Bengaluru,7658.75,2025-02-19 11:10:03,392,0,normal
user_85,session_856,Tablet,1,8,2,19,0.77,110,768x1024,Edge,en-IN,-330,landscape,Mumbai,2089.05,2025-05-10 08:37:59,50,0,normal
user_300,session_3004,Tablet,10,0,9,14,1.27,101,810x1080,Chrome,en-US,-330,portrait,Hyderabad,4011.53,2025-05-28 23:05:51,49,0,normal
user_7,session_79,Desktop,3,4,0,7,0.0,74,1366x768,Edge,en-IN,-330,landscape,Bengaluru,141.82,2025-04-13 13:40:50,160,0,normal
user_299,session_2993,Mobile,9,3,0,11,0.26,214,414x896,Firefox,en-IN,-330,portrait,Ahmedabad,2990.52,2025-02-14 19:34:29,65,0,normal
user_224,session_2248,Desktop,10,4,0,20,0.0,64,1440x900,Safari,hi-IN,-330,landscape,Pune,2155.26,2025-02-25 14:00:11,472,0,normal
user_405,session_4057,Mobile,0,4,1,19,0.77,142,414x896,Firefox,en-IN,-330,portrait,Kolkata,6464.33,2025-05-15 09:46:11,45,0,normal
user_547,session_5476,Desktop,4,5,0,16,0.0,92,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,3414.75,2025-05-15 17:00:52,254,0,normal
user_551,session_5516,Desktop,7,7,0,14,0.0,259,1366x768,Firefox,hi-IN,-330,landscape,Hyderabad,3025.0,2025-04-28 19:03:58,243,0,normal
user_75,session_759,Mobile,7,5,9,11,0.69,96,414x896,Safari,en-US,-330,portrait,Kolkata,2026.21,2025-01-28 13:49:52,21,0,normal
user_469,session_4697,Desktop,7,3,0,12,0.0,183,1440x900,Chrome,en-IN,-330,landscape,Ahmedabad,6079.11,2025-02-07 16:22:47,113,0,normal
user_335,session_3356,Desktop,9,8,0,22,0.0,356,1440x900,Firefox,en-US,-330,landscape,Ahmedabad,1427.35,2025-02-08 13:14:23,463,0,normal
user_78,session_789,Mobile,5,5,6,12,0.42,92,414x896,Safari,en-IN,-330,portrait,Mumbai,2348.5,2025-01-10 06:27:34,30,0,normal
user_227,session_2280,Desktop,4,1,0,11,0.0,102,1440x900,Safari,en-IN,-330,landscape,Ahmedabad,836.62,2025-04-12 10:19:46,319,0,normal
user_367,session_3675,Tablet,4,6,3,10,1.31,77,768x1024,Safari,en-US,-330,portrait,Mumbai,8247.64,2025-01-19 08:04:17,26,0,normal
user_424,session_4248,Mobile,4,12,5,14,1.09,115,414x896,Firefox,en-IN,-330,portrait,Kolkata,975.78,2025-05-11 14:48:03,39,0,normal
user_497,session_4978,Desktop,6,6,0,11,0.0,68,1440x900,Chrome,en-IN,-330,landscape,Kolkata,3583.52,2025-05-03 13:44:10,320,0,normal
user_477,session_4774,Desktop,5,5,0,15,0.0,149,1920x1080,Chrome,en-US,-330,landscape,Ahmedabad,2201.66,2025-01-05 10:09:16,223,0,normal
user_448,session_4487,Desktop,3,6,0,16,0.0,147,1920x1080,Firefox,en-IN,-330,landscape,Bengaluru,312.74,2025-02-19 10:24:53,290,0,normal
user_496,session_4961,Desktop,8,16,0,22,0.0,85,1366x768,Edge,en-IN,-330,landscape,Chennai,3247.18,2025-04-26 08:21:53,199,0,normal
user_217,session_2177,Tablet,4,1,9,21,0.72,53,810x1080,Firefox,hi-IN,-330,landscape,Pune,6330.57,2025-05-09 18:42:06,19,0,normal
user_42,session_425,Mobile,3,11,1,27,1.25,201,414x896,Firefox,en-IN,-330,portrait,Pune,9891.8,2025-04-15 11:35:38,84,0,normal
user_39,session_393,Desktop,0,6,0,3,0.0,72,1440x900,Edge,en-US,-330,landscape,Hyderabad,6791.32,2025-03-19 20:59:22,120,0,normal
user_589,session_5891,Mobile,2,5,10,11,0.23,121,360x640,Firefox,en-IN,-330,portrait,Chennai,4692.23,2025-05-02 19:03:49,39,0,normal
user_566,session_5666,Desktop,1,0,0,0,0.0,12,1920x1080,Firefox,en-IN,-330,landscape,Ahmedabad,5000.0,2025-04-25 14:00:49,301,1,copy_paste_drain
user_223,session_2240,Mobile,8,7,12,9,0.02,317,414x896,Edge,en-US,-330,landscape,Kolkata,778.45,2025-02-20 12:01:11,38,0,normal
user_10,session_105,Mobile,4,5,5,11,0.47,254,360x640,Firefox,en-IN,-330,portrait,Kolkata,3789.04,2025-04-18 06:26:25,17,0,normal
user_267,session_2673,Mobile,7,0,1,10,0.49,206,390x844,Safari,en-IN,-330,landscape,Delhi,1771.4,2025-02-05 15:54:38,13,0,normal
user_548,session_5486,Tablet,10,4,6,12,0.38,44,810x1080,Chrome,hi-IN,-330,portrait,Bengaluru,6657.38,2025-02-06 18:01:50,79,0,normal
user_502,session_5024,Desktop,4,14,0,25,0.0,70,1366x768,Safari,en-IN,-330,landscape,Chennai,1658.18,2025-04-10 14:01:13,442,0,normal
user_206,session_2069,Desktop,9,10,0,5,0.0,231,1920x1080,Chrome,en-US,-330,landscape,Kolkata,5135.75,2025-02-04 16:26:40,384,0,normal
user_397,session_3976,Mobile,7,8,5,8,0.56,37,390x844,Safari,en-IN,-330,portrait,Mumbai,3139.7,2025-04-03 12:19:26,32,0,normal
user_349,session_3494,Mobile,9,10,6,21,0.37,147,414x896,Firefox,en-IN,-330,portrait,Hyderabad,8801.05,2025-04-05 10:17:47,0,0,normal
user_194,session_1949,Desktop,7,14,0,20,0.0,274,1920x1080,Safari,hi-IN,-330,landscape,Mumbai,15828.61,2025-01-24 16:07:42,271,0,normal
user_145,session_1460,Desktop,11,15,0,16,0.0,226,1366x768,Chrome,en-IN,-330,landscape,Chennai,6737.98,2025-04-06 19:38:30,304,0,normal
user_176,session_1769,Desktop,6,4,0,12,0.0,102,1440x900,Safari,en-US,-330,landscape,Hyderabad,1237.04,2025-04-09 18:15:27,115,0,normal
user_329,session_3299,Mobile,9,8,0,15,0.0,278,390x844,Safari,en-IN,-330,landscape,Ahmedabad,3196.26,2025-01-31 08:52:58,3,0,normal
user_548,session_5483,Tablet,6,6,4,19,0.83,35,810x1080,Chrome,hi-IN,-330,landscape,Bengaluru,7408.11,2025-04-18 22:39:15,52,0,normal
user_383,session_3832,Tablet,8,15,6,18,1.36,246,768x1024,Chrome,en-IN,-330,landscape,Chennai,4246.22,2025-03-03 20:06:43,66,0,normal
user_574,session_5742,Tablet,9,11,13,17,0.7,62,768x1024,Firefox,en-IN,-330,portrait,Ahmedabad,6089.89,2025-01-11 08:13:18,29,0,normal
